Recording,10830mWh
Current Setpoint,1000
Low Voltage Stop,2900
Seconds, Voltage, Current, mAh, mWh
2474.525057,3.968,999,688.173,2819.238
2475.5179868,3.97,999,688.451,2820.34
2476.5271653,3.968,999,688.729,2821.442
2477.5188984,3.97,999,689.007,2822.543
2478.5280917,3.97,999,689.282,2823.634
2479.5200826,3.966,999,689.562,2824.747
2480.5072132,3.968,1000,689.84,2825.848
2481.5215469,3.968,999,690.118,2826.949
2482.5147436,3.968,999,690.396,2828.051
2483.5224017,3.968,999,690.673,2829.152
2484.5154723,3.968,1000,690.951,2830.253
2485.5084292,3.968,999,691.229,2831.355
2486.5162565,3.968,999,691.507,2832.456
2487.5090413,3.968,999,691.785,2833.557
2488.5018332,3.966,999,692.062,2834.658
2489.5104581,3.966,1000,692.34,2835.759
2490.5028768,3.964,999,692.618,2836.86
2491.5070726,3.966,999,692.896,2837.961
2492.504229,3.966,1000,693.173,2839.062
2493.4972653,3.966,1000,693.451,2840.163
2494.5056956,3.966,999,693.729,2841.264
2495.4896868,3.966,1000,694.007,2842.365
2496.49095,3.966,999,694.285,2843.465
2497.4997374,3.964,999,694.562,2844.566
2498.4916637,3.966,999,694.84,2845.667
2499.5010521,3.964,999,695.118,2846.767
2500.4935902,3.966,999,695.396,2847.868
2501.4860229,3.964,999,695.673,2848.968
2502.4941856,3.966,1000,695.951,2850.069
2503.4872531,3.964,999,696.229,2851.169
2504.4791885,3.964,999,696.507,2852.269
2505.4886503,3.964,999,696.787,2853.381
2506.4804867,3.964,999,697.062,2854.47
2507.4893739,3.964,1000,697.34,2855.57
2508.4822059,3.962,1000,697.618,2856.67
2509.4750567,3.964,1000,697.896,2857.77
2510.4835724,3.962,999,698.173,2858.871
2511.4759433,3.962,999,698.451,2859.971
2512.4841014,3.962,1000,698.729,2861.071
2513.4768162,3.962,999,699.007,2862.171
2514.4564855,3.962,999,699.285,2863.27
2515.4781739,3.962,999,699.562,2864.37
2516.4704791,3.962,999,699.84,2865.47
2517.463129,3.962,999,700.118,2866.569
2518.4724247,3.962,1000,700.396,2867.669
2519.46535,3.96,999,700.673,2868.768
2520.4733312,3.96,1000,700.951,2869.868
2521.466269,3.96,1000,701.229,2870.967
2522.4582954,3.96,1000,701.507,2872.067
2523.4675732,3.96,999,701.785,2873.166
2524.4599401,3.96,999,702.062,2874.265
2525.45183,3.962,999,702.34,2875.365
2526.460389,3.96,999,702.618,2876.464
2527.4535404,3.96,999,702.896,2877.563
2528.4622555,3.958,999,703.173,2878.662
2529.4549043,3.96,999,703.451,2879.761
2530.447575,3.958,999,703.729,2880.86
2531.456149,3.96,999,704.007,2881.959
2532.4481126,3.958,999,704.285,2883.058
2533.4567606,3.958,1000,704.562,2884.157
2534.4494336,3.958,1000,704.84,2885.255
2535.4423219,3.958,999,705.118,2886.354
2536.4504214,3.958,999,705.396,2887.453
2537.4435834,3.958,999,705.673,2888.551
2538.4358126,3.956,1000,705.951,2889.65
2539.4446213,3.956,999,706.229,2890.748
2540.4377989,3.958,999,706.507,2891.846
2541.4460299,3.956,999,706.785,2892.945
2542.4391881,3.956,1000,707.062,2894.043
2543.4314768,3.956,999,707.34,2895.141
2544.4401146,3.956,999,707.618,2896.239
2545.4332959,3.956,1000,707.896,2897.337
2546.4251073,3.955,1000,708.173,2898.435
2547.434168,3.956,999,708.451,2899.533
2548.4265409,3.955,999,708.729,2900.631
2549.4350995,3.956,999,709.007,2901.729
2550.4279292,3.955,999,709.285,2902.827
2551.4200959,3.956,999,709.562,2903.925
2552.4287954,3.955,999,709.84,2905.023
2553.4219346,3.955,999,710.118,2906.121
2554.4136151,3.955,1000,710.396,2907.219
2555.4222585,3.955,999,710.673,2908.317
2556.4148618,3.955,999,710.951,2909.414
2557.4238076,3.953,999,711.229,2910.512
2558.4167554,3.955,1000,711.507,2911.61
2559.4093547,3.955,999,711.785,2912.707
2560.4180177,3.955,999,712.062,2913.805
2561.4110525,3.955,999,712.34,2914.903
2562.4193003,3.955,999,712.618,2916
2563.4114189,3.953,999,712.896,2917.097
2564.4043854,3.953,1000,713.176,2918.206
2565.4129512,3.953,999,713.451,2919.292
2566.405676,3.953,1000,713.729,2920.389
2567.3983492,3.953,999,714.007,2921.487
2568.406754,3.953,1000,714.285,2922.584
2569.3995709,3.953,999,714.562,2923.681
2570.408143,3.951,999,714.84,2924.778
2571.4002101,3.953,999,715.118,2925.875
2572.3934238,3.953,999,715.396,2926.972
2573.4011914,3.951,1000,715.673,2928.069
2574.3940251,3.953,999,715.951,2929.166
2575.4025772,3.951,999,716.229,2930.263
2576.3959019,3.951,999,716.507,2931.36
2577.3877292,3.951,1000,716.785,2932.457
2578.3968127,3.951,999,717.062,2933.554
2579.3891762,3.951,1000,717.34,2934.65
2580.3816065,3.951,999,717.618,2935.747
2581.3899291,3.951,999,717.896,2936.844
2582.3833413,3.951,999,718.173,2937.94
2583.391838,3.951,1000,718.451,2939.037
2584.3842029,3.949,1000,718.729,2940.133
2585.3768952,3.951,1000,719.007,2941.23
2586.3858368,3.951,999,719.285,2942.326
2587.377758,3.951,1000,719.562,2943.423
2588.3704739,3.949,1000,719.84,2944.519
2589.3795212,3.949,999,720.118,2945.615
2590.3716174,3.949,999,720.396,2946.712
2591.3805802,3.949,999,720.673,2947.808
2592.3735058,3.949,999,720.951,2948.904
2593.3656813,3.949,999,721.229,2950.001
2594.374897,3.949,999,721.507,2951.097
2595.3666657,3.949,999,721.785,2952.193
2596.3752,3.949,1000,722.062,2953.289
2597.3679546,3.947,999,722.34,2954.385
2598.3609891,3.949,999,722.618,2955.481
2599.3700521,3.949,1000,722.896,2956.577
2600.3620219,3.947,1000,723.173,2957.673
2601.3552174,3.949,999,723.451,2958.769
2602.3630584,3.949,999,723.729,2959.865
2603.3554862,3.949,999,724.007,2960.961
2604.3647438,3.947,999,724.285,2962.057
2605.3572811,3.947,1000,724.562,2963.153
2606.3497882,3.947,999,724.84,2964.248
2607.3585687,3.947,1000,725.118,2965.344
2608.3509174,3.947,1000,725.396,2966.44
2609.3598547,3.947,1000,725.673,2967.536
2610.3517745,3.949,1000,725.951,2968.631
2611.3450055,3.947,999,726.229,2969.727
2612.3538945,3.947,999,726.507,2970.823
2613.3464764,3.947,999,726.785,2971.918
2614.3383333,3.947,999,727.062,2973.014
2615.3471198,3.947,999,727.337,2974.098
2616.339908,3.947,999,727.618,2975.205
2617.3486464,3.947,1000,727.896,2976.301
2618.3406956,3.947,999,728.173,2977.396
2619.3341389,3.945,999,728.451,2978.492
2620.3427399,3.947,999,728.729,2979.587
2621.3344649,3.947,999,729.007,2980.683
2622.3437383,3.947,999,729.285,2981.778
2623.3357744,3.947,1000,729.565,2982.885
2624.3291622,3.947,1000,729.84,2983.969
2625.3372513,3.945,999,730.118,2985.065
2626.3294057,3.945,999,730.396,2986.16
2627.3223387,3.947,1000,730.673,2987.255
2628.3316631,3.945,999,730.951,2988.351
2629.3241825,3.947,1000,731.229,2989.446
2630.3326552,3.947,999,731.507,2990.541
2631.3255142,3.945,999,731.785,2991.637
2632.3180097,3.947,999,732.062,2992.732
2633.3259662,3.947,999,732.34,2993.827
2634.3193967,3.947,999,732.618,2994.922
2635.3275315,3.947,999,732.896,2996.018
2636.3202594,3.945,1000,733.173,2997.113
2637.3125316,3.947,999,733.451,2998.208
2638.3212561,3.945,1000,733.729,2999.303
2639.313782,3.945,999,734.007,3000.398
2640.3069909,3.945,1000,734.285,3001.494
2641.3150233,3.945,1000,734.562,3002.589
2642.3081253,3.945,999,734.84,3003.684
2643.3166706,3.945,1000,735.118,3004.779
2644.3086583,3.945,999,735.396,3005.874
2645.30201,3.945,1000,735.673,3006.969
2646.3103701,3.945,1000,735.951,3008.064
2647.3025774,3.945,999,736.229,3009.159
2648.3111125,3.945,999,736.507,3010.255
2649.3035571,3.945,999,736.785,3011.35
2650.2968809,3.945,999,737.062,3012.445
2651.3050891,3.945,999,737.34,3013.54
2652.2977615,3.945,999,737.618,3014.635
2653.2907238,3.945,1000,737.896,3015.73
2654.2987079,3.945,999,738.173,3016.825
2655.2914952,3.943,1000,738.451,3017.92
2656.3006466,3.945,999,738.729,3019.015
2657.2924603,3.943,1000,739.007,3020.11
2658.2853634,3.945,1000,739.285,3021.205
2659.2940942,3.945,999,739.562,3022.3
2660.2866832,3.945,999,739.84,3023.395
2661.2956014,3.945,999,740.118,3024.49
2662.2877911,3.945,999,740.396,3025.584
2663.2802434,3.945,999,740.673,3026.679
2664.2886849,3.943,1000,740.951,3027.774
2665.2820052,3.945,999,741.229,3028.869
2666.2743238,3.943,999,741.507,3029.964
2667.28272,3.945,999,741.785,3031.059
2668.2753782,3.943,999,742.062,3032.154
2669.2839705,3.945,1000,742.34,3033.249
2670.2766892,3.943,999,742.618,3034.344
2671.2699015,3.945,999,742.896,3035.438
2672.2780955,3.945,1000,743.173,3036.533
2673.2704562,3.945,1000,743.451,3037.628
2674.2794262,3.943,999,743.729,3038.723
2675.271759,3.945,1000,744.007,3039.818
2676.2644763,3.945,999,744.285,3040.912
2677.2735342,3.943,1000,744.562,3042.007
2678.2654636,3.943,999,744.84,3043.102
2679.2586879,3.943,1000,745.118,3044.197
2680.266953,3.943,999,745.396,3045.291
2681.2600609,3.945,1000,745.673,3046.386
2682.2676595,3.943,999,745.951,3047.481
2683.2603706,3.943,999,746.229,3048.575
2684.2533158,3.943,999,746.504,3049.659
2685.2615306,3.943,999,746.785,3050.765
2686.2542329,3.945,999,747.062,3051.86
2687.263454,3.943,999,747.34,3052.954
2688.2561984,3.943,999,747.618,3054.049
2689.2486933,3.943,1000,747.896,3055.143
2690.2568899,3.945,999,748.173,3056.238
2691.2501278,3.945,999,748.451,3057.333
2692.2425837,3.945,999,748.729,3058.427
2693.2506116,3.943,999,749.007,3059.522
2694.2432826,3.943,999,749.285,3060.617
2695.252116,3.943,1000,749.562,3061.711
2696.2445245,3.943,999,749.84,3062.806
2697.2377066,3.943,999,750.118,3063.9
2698.2456409,3.943,999,750.396,3064.995
2699.2386609,3.945,1000,750.673,3066.089
2700.231029,3.943,1000,750.951,3067.184
2701.2402635,3.945,1000,751.229,3068.278
2702.2326171,3.943,999,751.507,3069.373
2703.2407473,3.943,1000,751.785,3070.468
2704.2336123,3.943,999,752.062,3071.562
2705.2262537,3.943,999,752.34,3072.656
2706.2352345,3.943,999,752.618,3073.751
2707.2274393,3.943,999,752.896,3074.845
2708.2359593,3.943,999,753.173,3075.94
2709.2287025,3.943,999,753.451,3077.034
2710.2213126,3.943,999,753.729,3078.129
2711.2299182,3.943,999,754.007,3079.223
2712.2222675,3.943,999,754.285,3080.318
2713.2159366,3.941,999,754.562,3081.412
2714.2237643,3.943,1000,754.84,3082.506
2715.2159073,3.941,999,755.118,3083.601
2716.2253074,3.943,999,755.396,3084.695
2717.2176046,3.941,1000,755.673,3085.79
2718.2105356,3.943,1000,755.951,3086.884
2719.2191989,3.943,1000,756.229,3087.978
2720.2113693,3.941,999,756.507,3089.073
2721.220267,3.943,999,756.785,3090.167
2722.2130734,3.941,1000,757.062,3091.261
2723.2050139,3.943,999,757.34,3092.356
2724.2141634,3.941,999,757.618,3093.45
2725.2061716,3.943,999,757.896,3094.544
2726.2154508,3.941,999,758.173,3095.638
2727.2076488,3.943,999,758.451,3096.733
2728.1999252,3.943,999,758.729,3097.827
2729.2088053,3.943,999,759.007,3098.921
2730.2011057,3.943,999,759.285,3100.016
2731.1948271,3.941,999,759.562,3101.11
2732.2030843,3.943,999,759.84,3102.204
2733.1956364,3.941,999,760.118,3103.298
2734.2037282,3.941,1000,760.396,3104.392
2735.1962983,3.941,1000,760.673,3105.486
2736.1896696,3.941,999,760.951,3106.58
2737.1975242,3.941,1000,761.229,3107.675
2738.1901696,3.941,999,761.507,3108.769
2739.1987396,3.941,1000,761.785,3109.863
2740.1918023,3.941,999,762.062,3110.957
2741.1840956,3.941,999,762.34,3112.051
2742.1926591,3.941,999,762.618,3113.145
2743.1853412,3.941,999,762.896,3114.239
2744.178273,3.941,999,763.173,3115.333
2745.1863851,3.941,1000,763.451,3116.427
2746.1790859,3.941,999,763.729,3117.521
2747.18784,3.941,999,764.007,3118.615
2748.1805727,3.941,999,764.285,3119.709
2749.1725835,3.941,999,764.562,3120.803
2750.1817543,3.941,999,764.84,3121.896
2751.1742213,3.94,999,765.118,3122.99
2752.1829481,3.941,999,765.393,3124.073
2753.1757352,3.941,999,765.673,3125.178
2754.1682255,3.941,999,765.951,3126.272
2755.1771955,3.94,1000,766.229,3127.366
2756.169916,3.941,999,766.507,3128.46
2757.1779538,3.941,1000,766.785,3129.554
2758.1705827,3.941,999,767.062,3130.647
2759.1635697,3.941,999,767.34,3131.741
2760.1723383,3.94,999,767.618,3132.835
2761.1642811,3.941,999,767.896,3133.929
2762.1567052,3.94,999,768.173,3135.023
2763.1655116,3.941,999,768.451,3136.116
2764.1586716,3.94,1000,768.729,3137.21
2765.1666056,3.941,999,769.007,3138.304
2766.1598341,3.941,999,769.285,3139.397
2767.1517724,3.94,999,769.562,3140.491
2768.1603219,3.941,999,769.84,3141.585
2769.1538374,3.94,999,770.118,3142.679
2770.1614833,3.94,999,770.396,3143.772
2771.1550625,3.938,1000,770.673,3144.866
2772.147077,3.94,999,770.951,3145.959
2773.1555848,3.938,999,771.229,3147.053
2774.1479958,3.94,999,771.507,3148.146
2775.1414371,3.94,999,771.785,3149.24
2776.1496333,3.94,1000,772.062,3150.333
2777.1422048,3.94,999,772.34,3151.427
2778.1504423,3.94,999,772.618,3152.52
2779.1430971,3.94,999,772.896,3153.614
2780.1360471,3.938,999,773.173,3154.707
2781.1446214,3.94,999,773.451,3155.8
2782.1378485,3.938,999,773.729,3156.894
2783.1303616,3.94,999,774.007,3157.987
2784.1387593,3.938,999,774.285,3159.08
2785.1312332,3.938,999,774.562,3160.173
2786.1399087,3.94,999,774.84,3161.267
2787.1321989,3.938,1000,775.118,3162.36
2788.1253218,3.94,999,775.396,3163.453
2789.1331387,3.938,1000,775.674,3164.546
2790.1265535,3.938,999,775.951,3165.639
2791.1351784,3.936,999,776.229,3166.732
2792.1270148,3.938,999,776.507,3167.825
2793.1195652,3.938,1000,776.785,3168.918
2794.1287798,3.938,1000,777.062,3170.011
2795.1207332,3.938,1000,777.34,3171.104
2796.1140365,3.936,999,777.618,3172.197
2797.1222658,3.938,1000,777.896,3173.289
2798.1149851,3.936,999,778.173,3174.382
2799.1237602,3.938,999,778.451,3175.475
2800.1164281,3.936,1000,778.729,3176.568
2801.1093209,3.936,999,779.007,3177.66
2802.1178375,3.934,999,779.285,3178.753
2803.1101035,3.936,999,779.562,3179.845
2804.1025645,3.936,1000,779.84,3180.938
2805.1113613,3.936,1000,780.118,3182.03
2806.104404,3.936,999,780.396,3183.123
2807.1125255,3.934,999,780.673,3184.215
2808.1056559,3.936,999,780.951,3185.307
2809.0980791,3.934,999,781.229,3186.399
2810.1064054,3.936,999,781.507,3187.492
2811.0995736,3.932,1000,781.785,3188.584
2812.1080037,3.934,1000,782.062,3189.676
2813.1004044,3.934,999,782.34,3190.768
2814.0929782,3.934,999,782.618,3191.86
2815.1014375,3.934,999,782.896,3192.952
2816.0939157,3.934,999,783.173,3194.044
2817.0868842,3.934,1000,783.451,3195.136
2818.0958018,3.932,999,783.729,3196.228
2819.0876027,3.934,999,784.007,3197.32
2820.0961597,3.934,999,784.285,3198.412
2821.0897252,3.934,999,784.56,3199.493
2822.0813771,3.932,999,784.84,3200.595
2823.0903468,3.932,999,785.118,3201.687
2824.0826073,3.932,999,785.396,3202.779
2825.0915653,3.932,999,785.673,3203.87
2826.0848635,3.934,999,785.951,3204.962
2827.0770177,3.932,999,786.229,3206.053
2828.0853769,3.932,999,786.507,3207.145
2829.0781099,3.93,999,786.785,3208.236
2830.0708131,3.932,1000,787.062,3209.327
2831.0791823,3.932,999,787.34,3210.419
2832.071665,3.93,999,787.618,3211.51
2833.0806313,3.932,999,787.896,3212.601
2834.073833,3.93,999,788.173,3213.692
2835.0660387,3.932,1000,788.451,3214.783
2836.0750001,3.93,1000,788.729,3215.874
2837.0670274,3.932,1000,789.007,3216.966
2838.0597803,3.928,999,789.285,3218.056
2839.0686265,3.93,999,789.562,3219.147
2840.0611115,3.928,1000,789.84,3220.238
2841.0697037,3.93,999,790.118,3221.329
2842.0627965,3.928,999,790.396,3222.42
2843.054437,3.93,999,790.673,3223.51
2844.0637096,3.93,999,790.951,3224.601
2845.0561536,3.928,999,791.229,3225.691
2846.064877,3.93,999,791.507,3226.782
2847.0575081,3.928,1000,791.785,3227.873
2848.0500318,3.928,1000,792.062,3228.963
2849.058591,3.928,999,792.34,3230.054
2850.050686,3.93,999,792.618,3231.144
2851.0441992,3.928,1000,792.896,3232.235
2852.0529297,3.928,999,793.173,3233.325
2853.0453439,3.928,999,793.451,3234.415
2854.0537387,3.928,1000,793.729,3235.506
2855.0466856,3.928,999,794.007,3236.596
2856.0393185,3.926,1000,794.285,3237.686
2857.0471182,3.928,999,794.562,3238.776
2858.0399033,3.926,999,794.84,3239.866
2859.0325384,3.928,999,795.118,3240.956
2860.0415781,3.926,1000,795.396,3242.046
2861.0338864,3.926,1000,795.673,3243.136
2862.0427733,3.926,1000,795.951,3244.226
2863.0353903,3.926,999,796.229,3245.316
2864.0281324,3.928,999,796.507,3246.406
2865.0362553,3.925,999,796.785,3247.495
2866.0286432,3.926,999,797.062,3248.585
2867.0369217,3.925,999,797.34,3249.675
2868.0297486,3.926,999,797.618,3250.764
2869.0231748,3.925,1000,797.896,3251.854
2870.0316706,3.926,999,798.173,3252.944
2871.0239294,3.925,1000,798.451,3254.033
2872.0163811,3.925,999,798.729,3255.123
2873.0250228,3.925,999,799.007,3256.212
2874.0175069,3.924,999,799.285,3257.302
2875.0266496,3.925,999,799.562,3258.391
2876.0194932,3.925,999,799.84,3259.481
2877.0117865,3.925,1000,800.118,3260.57
2878.0198584,3.923,999,800.396,3261.659
2879.0125141,3.925,1000,800.674,3262.749
2880.0217861,3.923,1000,800.951,3263.838
2881.014266,3.923,999,801.229,3264.927
2882.0071605,3.923,1000,801.507,3266.016
2883.0147734,3.923,999,801.787,3267.116
2884.0085074,3.923,999,802.062,3268.194
2885.0009406,3.923,1000,802.34,3269.283
2886.0086578,3.923,1000,802.618,3270.372
2887.001871,3.923,1000,802.896,3271.461
2888.0100895,3.923,999,803.174,3272.55
2889.0036311,3.923,999,803.451,3273.639
2889.9956012,3.923,1000,803.729,3274.728
2891.0047925,3.923,999,804.007,3275.816
2891.9965709,3.923,1000,804.285,3276.905
2892.9896558,3.923,999,804.562,3277.994
2893.9985768,3.921,999,804.84,3279.083
2894.9906513,3.923,999,805.118,3280.171
2895.9998099,3.921,1000,805.396,3281.26
2896.9916065,3.921,999,805.673,3282.348
2897.9844999,3.921,999,805.951,3283.437
2898.9928515,3.921,999,806.229,3284.525
2899.9860521,3.921,999,806.507,3285.614
2900.9940561,3.921,999,806.785,3286.702
2901.9872784,3.921,999,807.062,3287.791
2902.9797813,3.921,999,807.34,3288.879
2903.9878294,3.921,999,807.618,3289.967
2904.9805951,3.919,999,807.896,3291.055
2905.9736347,3.921,1000,808.173,3292.144
2906.9827352,3.919,999,808.451,3293.232
2907.9752489,3.919,1000,808.729,3294.32
2908.9837681,3.919,1000,809.007,3295.408
2909.976059,3.921,999,809.285,3296.496
2910.9688654,3.919,999,809.562,3297.584
2911.9777182,3.919,1000,809.84,3298.672
2912.9700652,3.921,1000,810.118,3299.76
2913.9789578,3.919,999,810.396,3300.848
2914.971676,3.919,999,810.673,3301.936
2915.9637738,3.919,999,810.951,3303.024
2916.9726184,3.919,999,811.229,3304.112
2917.9646135,3.919,1000,811.507,3305.199
2918.9573266,3.919,999,811.785,3306.287
2919.9666581,3.919,999,812.062,3307.375
2920.9590034,3.919,999,812.34,3308.463
2921.9678078,3.919,999,812.618,3309.55
2922.9600971,3.919,1000,812.896,3310.638
2923.9532497,3.919,999,813.174,3311.726
2924.9608967,3.917,1000,813.451,3312.813
2925.9536388,3.919,999,813.729,3313.901
2926.96207,3.917,999,814.007,3314.989
2927.9553986,3.919,999,814.285,3316.076
2928.9473156,3.917,999,814.562,3317.164
2929.956496,3.917,1000,814.84,3318.251
2930.9488194,3.919,999,815.118,3319.339
2931.9413095,3.917,999,815.396,3320.426
2932.9506413,3.917,999,815.674,3321.513
2933.9428395,3.917,999,815.951,3322.601
2934.9513686,3.919,999,816.229,3323.688
2935.9443625,3.917,1000,816.507,3324.776
2936.9368062,3.917,1000,816.785,3325.863
2937.9453043,3.917,1000,817.062,3326.95
2938.93768,3.917,1000,817.34,3328.038
2939.9305188,3.917,1000,817.618,3329.125
2940.9389546,3.917,999,817.896,3330.212
2941.9310749,3.917,999,818.176,3331.311
2942.9399934,3.917,999,818.451,3332.387
2943.9327722,3.917,999,818.729,3333.474
2944.9253826,3.917,999,819.007,3334.561
2945.9339981,3.917,999,819.285,3335.648
2946.9267223,3.915,1000,819.562,3336.736
2947.9357267,3.917,999,819.84,3337.823
2948.9281033,3.915,1000,820.118,3338.91
2949.9204637,3.917,999,820.396,3339.997
2950.9291213,3.917,999,820.674,3341.084
2951.9216862,3.917,999,820.951,3342.171
2952.9136964,3.917,999,821.229,3343.258
2953.9229418,3.917,999,821.507,3344.345
2954.9154435,3.917,999,821.785,3345.432
2955.9243728,3.915,999,822.062,3346.519
2956.9167266,3.915,1000,822.34,3347.606
2957.9092873,3.915,999,822.615,3348.683
2958.9183332,3.917,999,822.896,3349.78
2959.9103366,3.917,1000,823.174,3350.867
2960.9035014,3.915,999,823.451,3351.954
2961.9117747,3.917,999,823.729,3353.041
2962.9046744,3.915,999,824.007,3354.128
2963.9130678,3.917,1000,824.285,3355.215
2964.9051682,3.915,999,824.562,3356.302
2965.8982161,3.915,1000,824.84,3357.388
2966.9071411,3.915,999,825.118,3358.475
2967.8989133,3.915,1000,825.396,3359.562
2968.9077385,3.915,999,825.674,3360.649
2969.9008094,3.915,999,825.951,3361.735
2970.8934235,3.915,999,826.229,3362.822
2971.9019355,3.915,999,826.507,3363.909
2972.8942947,3.915,1000,826.785,3364.996
2973.8870718,3.915,1000,827.062,3366.082
